POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
525-00409,525-00400,9,Black,MS,Y,N,SFMTA,ON,0,40,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849629878, -122.3991160493)"
470-09010,-,0,Grey,SS,N,N,SFMTA,ON,0,901,HOWARD ST,7041000,Area 2,,"(37.7813180004, -122.4050149002)"
442-00100,-,0,Grey,SS,N,N,SFMTA,ON,0,10,GOLDEN GATE AVE,6259000,Area 2,,"(37.7822981019, -122.4109846984)"
442-00180,-,0,Grey,SS,N,N,SFMTA,ON,0,18,GOLDEN GATE AVE,6259000,Area 2,,"(37.7822685976, -122.4112145972)"
442-00460,-,0,Yellow,SS,N,N,SFMTA,ON,0,46,GOLDEN GATE AVE,6259000,Area 2,,"(37.7821640027, -122.4120276977)"
502-02090,-,0,Grey,SS,N,N,SFMTA,ON,0,209,JONES ST,7565000,Area 2,,"(37.7832931009, -122.4125472975)"
502-02130,-,0,Yellow,SS,N,N,SFMTA,ON,0,213,JONES ST,7565000,Area 2,,"(37.7833550990, -122.4125597027)"
502-02150,-,0,Green,SS,N,N,SFMTA,ON,0,215,JONES ST,7565000,Area 2,,"(37.7834266023, -122.4125740022)"
666-07300,-,0,Grey,SS,N,N,SFMTA,ON,0,730,SUTTER ST,12325000,Area 2,,"(37.7887390972, -122.4129145981)"
472-01110,-,0,Green,SS,N,N,SFMTA,ON,0,111,HYDE ST,7115000,Area 5,Civic Center,"(37.7819598977, -122.4156451986)"
205-01280,-,0,Yellow,SS,N,N,SFMTA,ON,0,128,05TH ST,294000,Area 5,Downtown,"(37.7820306019, -122.4057268982)"
546-03120,-,0,Grey,SS,N,N,SFMTA,ON,0,312,LEAVENWORTH ST,8241000,Area 3,,"(37.7841697027, -122.4142490977)"
568-09650,-,0,Grey,SS,N,N,SFMTA,ON,0,965,MISSION ST,9099000,Area 2,,"(37.7815397018, -122.4078504981)"
546-01210,-,0,Grey,SS,N,N,SFMTA,ON,0,121,LEAVENWORTH ST,8239000,Area 2,,"(37.7825427026, -122.4140834992)"
546-01250,-,0,Grey,SS,N,N,SFMTA,ON,0,125,LEAVENWORTH ST,8239000,Area 2,,"(37.7826617983, -122.4141076000)"
568-10750,-,0,Yellow,SS,N,N,SFMTA,ON,0,1075,MISSION ST,9100000,Area 2,,"(37.7795574990, -122.4103662984)"
563-00410,-,0,Yellow,SS,N,N,SFMTA,ON,0,41,MCALLISTER ST,8889000,Area 2,,"(37.7809099023, -122.4133566988)"
686-01170,-,0,Yellow,SS,N,N,SFMTA,ON,0,117,TURK ST,12717000,Area 2,,"(37.7830642023, -122.4114552976)"
204-03340,-,0,Grey,SS,N,N,SFMTA,ON,0,334,04TH ST,257000,Area 5,South Embarcadero,"(37.7813453981, -122.4004658011)"
204-03620,-,0,Grey,SS,N,N,SFMTA,ON,0,362,04TH ST,258000,Area 5,South Embarcadero,"(37.7809868985, -122.4000160002)"
470-06600,-,0,Grey,SS,Y,N,SFMTA,ON,0,660,HOWARD ST,7037000,Area 5,Downtown,"(37.7856933986, -122.3997641017)"
681-04100,-,0,Red,SS,N,N,SFMTA,ON,0,410,TAYLOR ST,12430000,Area 1,,"(37.7863663983, -122.4113139004)"
614-01340,-,0,Red,SS,N,N,SFMTA,ON,0,134,POST ST,10626000,Area 5,Downtown,"(37.7887835995, -122.4049527009)"
666-01240,-,0,Yellow,SS,N,N,SFMTA,ON,0,124,SUTTER ST,12318002,Area 5,Downtown,"(37.7899818988, -122.4030552001)"
203-01100,-,0,Grey,SS,N,N,SFMTA,ON,0,110,03RD ST,166000,Area 5,Downtown,"(37.7859230013, -122.4017792006)"
203-01270,-,0,Grey,SS,N,N,SFMTA,ON,0,127,03RD ST,167000,Area 5,Downtown,"(37.7857623984, -122.4012695977)"
574-00040,-,0,Grey,SS,N,N,SFMTA,ON,0,4,MABINI ST,8588000,Area 5,South Embarcadero,"(37.7824519993, -122.4002353993)"
440-06070,-,0,Grey,SS,N,N,SFMTA,ON,0,607,GEARY ST,6114000,Area 3,,"(37.7866192021, -122.4135674981)"
593-03110,-,0,Grey,SS,N,N,SFMTA,ON,0,311,OFARRELL ST,9726000,Area 1,,"(37.7861055982, -122.4101197978)"
606-06150,-,0,Grey,SS,N,N,SFMTA,ON,0,615,PINE ST,10465000,Area 2,,"(37.7913606995, -122.4063118991)"
207-01230,-,0,Grey,SS,N,N,SFMTA,ON,0,123,07TH ST,368000,Area 2,,"(37.7788033009, -122.4102673975)"
207-01320,-,0,Grey,SS,N,N,SFMTA,ON,0,132,07TH ST,369000,Area 2,,"(37.7785498992, -122.4102558975)"
207-01510,-,0,Grey,SS,N,N,SFMTA,ON,0,151,07TH ST,370000,Area 2,,"(37.7783924983, -122.4097514019)"
666-01150,-,0,Yellow,SS,N,N,SFMTA,ON,0,115,SUTTER ST,12318001,Area 5,Downtown,"(37.7899235998, -122.4026788023)"
666-02030,-,0,Red,SS,N,N,SFMTA,ON,0,203,SUTTER ST,12319000,Area 5,Downtown,"(37.7897409973, -122.4041093976)"
205-00040,-,0,Grey,SS,N,N,SFMTA,ON,0,4,05TH ST,289000,Area 5,Downtown,"(37.7837985017, -122.4079503992)"
546-01190,-,0,Grey,SS,N,N,SFMTA,ON,0,119,LEAVENWORTH ST,8239000,Area 2,,"(37.7824935009, -122.4140735024)"
568-10610,-,0,Grey,SS,N,N,SFMTA,ON,0,1061,MISSION ST,9100000,Area 2,,"(37.7798267984, -122.4100247023)"
336-07420,-,0,Yellow,SS,N,N,SFMTA,ON,0,742,BUSH ST,3437000,Area 1,,"(37.7900556986, -122.4101300013)"
336-08100,-,0,Red,SS,N,N,SFMTA,ON,0,810,BUSH ST,3438000,Area 1,,"(37.7899665990, -122.4108400994)"
336-08120,-,0,Red,SS,N,N,SFMTA,ON,0,812,BUSH ST,3438000,Area 1,,"(37.7899579992, -122.4109085013)"
593-07080,-,0,Grey,SS,N,N,SFMTA,ON,0,708,OFARRELL ST,9733000,Area 3,,"(37.7853987020, -122.4166065973)"
562-01021,562-01020,1,Black,MS,N,N,SFMTA,ON,0,102,MASON ST,8800000,MC1,,"(37.7844646004, -122.4092675985)"
440-01160,-,0,Red,SS,N,N,SFMTA,ON,0,116,GEARY ST,6108000,Area 5,Downtown,"(37.7877312013, -122.4057284013)"
666-02390,-,0,Red,SS,N,N,SFMTA,ON,0,239,SUTTER ST,12320000,Area 5,Downtown,"(37.7895923023, -122.4052757003)"
336-06380,-,0,Grey,SS,N,N,SFMTA,ON,0,638,BUSH ST,3436000,Area 5,Downtown,"(37.7902746004, -122.4083802008)"
501-01440,-,0,Yellow,SS,N,N,SFMTA,ON,0,144,JESSIE ST,7518000,Area 5,Downtown,"(37.7874879976, -122.4016149991)"
661-01241,661-01240,1,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884789006, -122.4012946987)"
440-00310,-,0,Red,SS,N,N,SFMTA,ON,0,31,GEARY ST,6107000,Area 5,Downtown,"(37.7877586995, -122.4046676994)"
666-05200,-,0,Grey,SS,N,N,SFMTA,ON,0,520,SUTTER ST,12323000,Area 1,,"(37.7891801977, -122.4094392990)"
418-07220,-,0,Grey,SS,N,N,SFMTA,ON,0,722,FOLSOM ST,5662000,Area 5,South Embarcadero,"(37.7833410007, -122.3996446987)"
666-03060,-,0,Yellow,SS,N,N,SFMTA,ON,0,306,SUTTER ST,12321000,Area 5,Downtown,"(37.7896644984, -122.4056758021)"
472-04250,-,0,Red,SS,Y,N,SFMTA,ON,0,425,HYDE ST,7118000,Area 3,,"(37.7852155016, -122.4163076987)"
401-06120,-,0,Grey,SS,N,N,SFMTA,ON,0,612,ELLIS ST,5177000,Area 3,,"(37.7844455008, -122.4165988022)"
418-07440,-,0,Grey,SS,N,N,SFMTA,ON,0,744,FOLSOM ST,5662000,Area 5,South Embarcadero,"(37.7828476028, -122.4002692007)"
206-00250,-,0,Yellow,SS,N,N,SFMTA,ON,0,25,06TH ST,327000,Area 1,,"(37.7817343151, -122.4095144518)"
440-03070,-,0,Red,SS,N,N,SFMTA,ON,0,307,GEARY ST,6110000,Area 1,,"(37.7872520973, -122.4086210017)"
440-03140,-,0,Red,SS,N,N,SFMTA,ON,0,314,GEARY ST,6110000,Area 1,,"(37.7873279982, -122.4088790973)"
440-04250,-,0,Yellow,SS,N,N,SFMTA,ON,0,425,GEARY ST,6111000,Area 1,,"(37.7869629999, -122.4108433013)"
562-03120,-,0,Yellow,SS,N,N,SFMTA,ON,0,312,MASON ST,8802000,Area 1,,"(37.7865828973, -122.4096912981)"
401-05320,-,0,Grey,SS,N,N,SFMTA,ON,0,532,ELLIS ST,5176000,Area 3,,"(37.7845626106, -122.4156680314)"
472-05070,-,0,Grey,SS,Y,N,SFMTA,ON,0,507,HYDE ST,7119000,Area 3,,"(37.7856567976, -122.4163928979)"
472-05040,-,0,Grey,SS,Y,N,SFMTA,ON,0,504,HYDE ST,7119000,Area 3,,"(37.7855671001, -122.4162208007)"
203-00180,-,0,Red,SS,N,N,SFMTA,ON,0,18,03RD ST,163000,Area 5,Downtown,"(37.7870626998, -122.4031803978)"
440-00290,-,0,Red,SS,N,N,SFMTA,ON,0,29,GEARY ST,6107000,Area 5,Downtown,"(37.7877717026, -122.4045663008)"
470-11240,-,0,Yellow,SS,N,N,SFMTA,ON,0,1124,HOWARD ST,7048000,Area 2,,"(37.7775601976, -122.4100566988)"
401-03090,-,0,Grey,SS,N,N,SFMTA,ON,0,309,ELLIS ST,5173000,Area 2,,"(37.7849545003, -122.4116115027)"
401-03140,-,0,Grey,SS,N,N,SFMTA,ON,0,314,ELLIS ST,5173000,Area 2,,"(37.7850610007, -122.4117509999)"
206-02520,-,0,Grey,SS,N,N,SFMTA,ON,0,252,06TH ST,334000,Area 2,,"(37.7787171014, -122.4060328991)"
